"","date","Appliances","lights","T1","RH_1","T2","RH_2","T3","RH_3","T4","RH_4","T5","RH_5","T6","RH_6","T7","RH_7","T8","RH_8","T9","RH_9","T_out","Press_mm_hg","RH_out","Windspeed","Visibility","Tdewpoint","rv1","rv2"
"4364",NA,70,20,21.13333,43.46667,20.66667,41.36333,20.82333,42.23,20.1,44.86333,19.715,73.21056,2.53,90.83333,20.21,40.41111,23.04444,48.04,18.89,43.12667,3.316667,747.3667,97.16667,3,63.16667,2.85,43.74077,43.74077
"4365",NA,50,20,21.16667,43.4,20.6,41.29,20.89,42.2675,20.1,44.73,19.7,72.57611,2.545,91.15,20.2,40.38167,23.05,48.03,18.89,43.2,3.433333,747.4333,97.33333,3,63.33333,3,7.171829,7.171829
"4366",NA,30,0,21.1,43.32667,20.6,41.26,20.82333,42.2,20.1,44.66333,19.66111,71.85,2.86,91.79333,20.2,40.30833,23.00556,48.015,18.89,43.2,3.55,747.5,97.5,3,63.5,3.15,8.391388,8.391388
"4367",NA,40,0,21.06667,43.36333,20.53333,41.26,20.89,42.29,20.1,44.59,19.6,71.04333,3.133333,92.06,20.2,40.38778,23,48.20056,18.89,43.295,3.666667,747.5667,97.66667,3,63.66667,3.3,10.92497,10.92497
"4368",NA,20,0,21,43.36333,20.5,41.29,20.82333,42.23,20,44.36333,19.56111,70.48667,3.326667,92.22667,20.15,40.45,23,48.49833,18.89,43.46667,3.783333,747.6333,97.83333,3,63.83333,3.45,49.70332,49.70332
"4369",NA,60,0,21,43.43333,20.46333,41.26,20.79,42.12667,20,44.23,19.5,70.02389,3.4,92.3,20.12222,40.58111,22.98167,48.645,18.89,43.59,3.9,747.7,98,3,64,3.6,32.91564,32.91564
"4370",NA,60,0,21,43.56,20.39,41.2,20.79,42.2,19.89,44.06,19.5,69.595,3.433333,92.33333,20.1,40.68778,22.92667,48.92444,18.89,43.66333,3.916667,747.75,97.83333,3,56.83333,3.583333,41.08926,41.08926
"4371",NA,50,0,20.89,43.7,20.39,41.2,20.79,42.2,19.82333,43.93333,19.46333,69.09278,3.56,92.46667,20.1,40.76111,22.89,49.23278,18.89,43.73,3.933333,747.8,97.66667,3,49.66667,3.566667,38.67272,38.67272
"4372",NA,50,0,20.89,43.7225,20.32333,41.2,20.85667,42.2,19.76,43.9,19.39611,68.62667,3.626667,92.53,20.1,40.88778,22.89,49.39611,18.89,43.79,3.95,747.85,97.5,3,42.5,3.55,1.823512,1.823512
"4373",NA,50,0,20.89,43.86333,20.35667,41.29,20.89,42.2,19.7,43.9,19.39,68.18111,3.7,92.59,20.1,40.96111,22.89,49.545,18.89,43.82667,3.966667,747.9,97.33333,3,35.33333,3.533333,2.158616,2.158616
"4374",NA,50,0,20.79,43.7,20.29,41.29,20.96333,42.2,19.66667,43.83333,19.39,67.79333,3.73,92.59,20.1,41,22.87333,49.62889,18.89,43.96667,3.983333,747.95,97.16667,3,28.16667,3.516667,2.812191,2.812191
"4375",NA,50,0,20.79,43.7,20.26,41.26,20.92667,42.09,19.6,43.7,19.37889,67.43222,3.73,92.59,20.1,41.06111,22.79,49.535,18.89,44.03,4,748,97,3,21,3.5,28.81143,28.81143
"4376",NA,50,0,20.79,43.59,20.2,41.2,21,42.09,19.53333,43.7,19.31778,67.12667,3.73,92.59,20.1,41.18778,22.785,49.555,18.89,44.09,4,748.0333,97,3,28.33333,3.5,24.14552,24.14552
"4377",NA,50,0,20.79,43.53,20.2,41.23,21,42.09,19.5,43.7,19.29,66.78944,3.79,92.59,20.1,41.15611,22.73,49.59,18.89,44.23,4,748.0667,97,3,35.66667,3.5,6.133596,6.133596
"4378",NA,60,0,20.7,43.5,20.2,41.29,21,42.09,19.5,43.62667,19.29,66.52389,3.79,92.59,20.1,41.335,22.7,49.53,18.89,44.29,4,748.1,97,3,43,3.5,19.87367,19.87367
"4379",NA,60,0,20.7,43.5,20.1,41.29,21,42.09,19.39,43.5,19.29,66.23944,3.79,92.59,20.1,41.43889,22.62778,49.60556,18.89,44.43333,4,748.1333,97,3,50.33333,3.5,13.02461,13.02461
"4380",NA,50,0,20.7,43.4,20.1,41.36333,21,42.09,19.39,43.5,19.29,65.99278,3.723333,92.56,20.1,41.5,22.6,49.86278,18.89,44.5,4,748.1667,97,3,57.66667,3.5,32.54077,32.54077
"4381",NA,60,0,20.7,43.4,20.1,41.4,21.1,42.2,19.35667,43.5,19.26,65.70944,3.53,92.5,20.1,41.5,22.56667,50.01389,18.89,44.62667,4,748.2,97,3,65,3.5,45.2657,45.2657
"4382",NA,40,0,20.6,43.29,20.1,41.4,21.1,42.12667,19.29,43.5,19.24,65.51278,3.19,92.195,20.1,41.51,22.52778,50.33167,18.89,44.7,3.75,748.2667,97,3,64.5,3.266667,37.00644,37.00644
"4383",NA,50,0,20.6,43.29,20,41.29,21.1,42.09,19.29,43.5,19.225,65.26722,2.863333,91.76333,20.1,41.51,22.5,50.72278,18.89,44.79,3.5,748.3333,97,3,64,3.033333,42.08586,42.08586
"4384",NA,50,0,20.6,43.29,20,41.29,21.075,42.0675,19.29,43.43333,19.22,65.10833,2.73,91.62333,20.1,41.5,22.5,50.94278,18.89,44.86333,3.25,748.4,97,3,63.5,2.8,2.211996,2.211996
"4385",NA,30,0,20.53333,43.29,20,41.29,21.06667,42.06,19.29,43.4,19.2,64.93333,2.333333,91.02667,20.1,41.43333,22.48778,51.08778,18.89,44.9,3,748.4667,97,3,63,2.566667,21.16364,21.16364
"4386",NA,30,0,20.5,43.26,19.92667,41.29,21.06667,41.96667,19.23,43.32667,19.2,64.73833,2.126667,90.69333,20.1,41.46667,22.43278,51.07,18.89,44.975,2.75,748.5333,97,3,62.5,2.333333,43.69698,43.69698
"4387",NA,40,0,20.5,43.2,19.89,41.29,21,41.82667,19.2,43.2,19.2,64.53944,1.863333,90.4,20.1,41.48889,22.40222,50.89056,18.89,45,2.5,748.6,97,3,62,2.1,8.768217,8.768217
"4388",NA,40,0,20.5,43.2,19.89,41.29,20.96333,41.79,19.2,43.2,19.17778,64.36611,1.79,90.33333,20.1,41.5,22.39,50.715,18.89,45.12667,2.4,748.6,97.16667,3,62,2.016667,17.43808,17.43808
"4389",NA,50,0,20.42667,43.12667,19.82333,41.23,20.89,41.79,19.16667,43.2,19.16667,64.21,1.666667,90.23,20.1,41.46111,22.37889,50.745,18.89,45.2,2.3,748.6,97.33333,3,62,1.933333,31.09224,31.09224
"4390",NA,50,0,20.39,43,19.79,41.16333,20.89,41.79,19.1,43.2,19.10556,64.06056,1.533333,90.09,20.1,41.38167,22.31778,50.79,18.89,45.23,2.2,748.6,97.5,3,62,1.85,21.085,21.085
"4391",NA,50,0,20.39,43,19.79,41.09,20.89,41.79,19.1,43.09,19.1,63.91111,1.39,90,20.08889,41.29222,22.29,50.81444,18.89,45.29,2.1,748.6,97.66667,3,62,1.766667,47.1663,47.1663
"4392",NA,50,0,20.39,43,19.79,41.09,20.89,41.76,19.1,43.09,19.1,63.74722,1.323333,90,20.06111,41.24278,22.29,50.82611,18.89,45.32667,2,748.6,97.83333,3,62,1.683333,49.76163,49.76163
"4393",NA,40,0,20.29,42.9,19.79,41.09,20.89,41.7,19.1,43.06,19.1,63.57722,1.2,89.76333,20.04444,41.22778,22.28,51.01167,18.89,45.4,1.9,748.6,98,3,62,1.6,40.87858,40.87858
"4394",NA,50,0,20.29,42.9,19.7,41.09,20.89,41.7,19.025,42.925,19.1,63.43889,1.066667,89.56333,20,41.2,22.205,51.075,18.89,45.5,1.866667,748.6,98.16667,3,62,1.583333,45.04892,45.04892
"4395",NA,50,0,20.29,42.9,19.7,41.09,20.89,41.7,19,42.9,19.1,63.345,0.9,89.43333,20,41.19389,22.2,51.03,18.89,45.5,1.833333,748.6,98.33333,3,62,1.566667,32.79213,32.79213
"4396",NA,50,0,20.23,42.82667,19.7,41,20.89,41.59,18.96333,42.79,19.03889,63.13278,0.8333333,89.43333,20,41.10222,22.2,50.93278,18.89,45.59,1.8,748.6,98.5,3,62,1.55,20.18183,20.18183
"4397",NA,60,0,20.2,42.7,19.7,41,20.89,41.66333,18.89,42.79,19,62.95,0.7,89.33333,20,41.09,22.12778,50.77722,18.89,45.59,1.766667,748.6,98.66667,3,62,1.533333,26.5085,26.5085
"4398",NA,50,0,20.2,42.7,19.66667,40.96667,20.92667,41.7,18.96333,42.79,19,62.82778,0.625,89.4475,20,41.09,22.1,50.60333,18.89,45.7,1.733333,748.6,98.83333,3,62,1.516667,25.12405,25.12405
"4399",NA,40,0,20.2,42.7,19.6,40.9,21,41.76,18.89,42.79,19,62.71167,0.6666667,89.73,20,41.09,22.1,50.52222,18.89,45.7,1.7,748.6,99,3,62,1.5,42.76557,42.76557
"4400",NA,50,0,20.13333,42.7,19.6,40.86333,21,41.79,18.89,42.7,19,62.56722,0.7,89.86667,20,41.09,22.08889,50.37167,18.89,45.7,1.7,748.6333,99,3.166667,61.5,1.5,12.70168,12.70168
"4401",NA,50,0,20.1,42.7,19.6,40.79,21,41.79,18.89,42.7,19,62.45,0.7,89.93333,20,41.15722,22.01667,50.18444,18.89,45.7,1.7,748.6667,99,3.333333,61,1.5,41.02062,41.02062
"4402",NA,50,0,20.1,42.7,19.6,40.82667,21,41.7,18.89,42.59,19,62.30333,0.6,89.83333,20,41.2,22.03333,50.14278,18.89,45.66333,1.7,748.7,99,3.5,60.5,1.5,18.21824,18.21824
"4403",NA,50,0,20.03333,42.53,19.53333,40.82667,21,41.7675,18.82333,42.53,19,62.17944,0.5333333,89.83333,20,41.22,22.01111,50.21,18.89,45.66333,1.7,748.7333,99,3.666667,60,1.5,39.54105,39.54105
"4404",NA,40,0,20.1,42.59,19.56667,40.79,21,41.86333,18.85667,42.46667,18.98167,62.035,0.4666667,89.73,20,41.245,22,50.13278,18.89,45.7,1.7,748.7667,99,3.833333,59.5,1.5,45.49169,45.49169
"4405",NA,30,0,20,42.46667,19.5,40.79,21,41.86333,18.79,42.4,18.89,61.95,0.3333333,89.53,20,41.36333,22,50.045,18.89,45.7,1.7,748.8,99,4,59,1.5,11.91747,11.91747
"4406",NA,40,0,20,42.4,19.5,40.79,21,41.79,18.79,42.29,18.89,61.85222,0.2,89.26333,20,41.29,22,49.93889,18.89,45.7,1.633333,748.8,98.83333,3.833333,59.33333,1.416667,36.16075,36.16075
"4407",NA,40,10,20,42.4,19.39,40.7,21,41.79,18.79,42.29,18.89,61.73,0.2,89.39667,20,41.235,21.96944,49.9,18.89,45.7,1.566667,748.8,98.66667,3.666667,59.66667,1.333333,0.1788522,0.1788522
"4408",NA,60,10,20,42.4,19.39,40.7,21,41.79,18.79,42.26,18.89,61.65222,0.1666667,89.36667,20,41.145,21.95111,49.99222,18.89,45.7,1.5,748.8,98.5,3.5,60,1.25,38.195,38.195
"4409",NA,50,0,19.96333,42.26,19.39,40.62667,20.89,41.9,18.79,42.33333,18.89,61.53,0.03333333,89.16,19.98167,41.09,21.90222,49.93889,18.89,45.56,1.433333,748.8,98.33333,3.333333,60.33333,1.166667,14.26706,14.26706
"4410",NA,50,0,19.96333,42.12667,19.39,40.7,20.89,41.9,18.79,42.53,18.88444,61.40556,0.1,89.56333,19.90222,41.09,21.89,49.92222,18.89,45.5,1.366667,748.8,98.16667,3.166667,60.66667,1.083333,17.01913,17.01913
"4411",NA,50,0,19.89,42.09,19.35667,40.7,20.85667,41.9,18.79,42.53,18.85111,61.28722,0.1666667,89.69,19.92667,41.015,21.89,49.845,18.85667,45.46667,1.3,748.8,98,3,61,1,45.15311,45.15311
"4412",NA,70,0,19.89,42.12667,19.29,40.62667,20.79,41.9,18.79,42.5,18.86222,61.19944,0.1,89.72667,19.89,41.045,21.88444,49.70389,18.79,45.32667,1.5,748.8667,97.83333,3,61.33333,1.183333,43.87899,43.87899
"4413",NA,60,0,19.89,42.4,19.32333,40.59,20.82333,41.9,18.79,42.5,18.80111,61.05222,0.1,89.8,19.89,41.18167,21.82333,49.54222,18.89,45.36333,1.7,748.9333,97.66667,3,61.66667,1.366667,21.22702,21.22702
"4414",NA,60,0,19.89,42.7,19.32333,40.72333,20.82333,41.76667,18.73,42.5,18.79,60.99333,0.15,90.045,19.89,41.2,21.79,49.43889,18.82333,45.23,1.9,749,97.5,3,62,1.55,40.82398,40.82398
"4415",NA,60,0,19.89,42.96,19.29,40.96333,20.79,41.56,18.7,42.4,18.79,60.9,0.5,90.6,19.89,41.16944,21.79,49.345,18.85667,45.13333,2.1,749.0667,97.33333,3,62.33333,1.733333,13.08606,13.08606
"4416",NA,410,0,19.89,43.06,19.29,41.16333,20.73,41.56,18.7,42.32667,18.79,60.83278,0.7666667,90.8,19.89,41.09222,21.78,49.17222,18.79,44.93333,2.3,749.1333,97.16667,3,62.66667,1.916667,29.20937,29.20937
"4417",NA,70,0,19.89,43,19.32333,41.29,20.76,41.59,18.7,42.29,18.79,60.775,1.066667,91.03,19.89,41.09833,21.78,49.09,18.79,44.76,2.5,749.2,97,3,63,2.1,1.045306,1.045306
"4418",NA,70,0,19.89,43,19.32333,41.29,20.7,41.53,18.7,42.23,18.79,60.69167,1.4,91.29667,19.89,41.2,21.76,49.09,18.79,44.7,2.666667,749.2333,96.83333,3.166667,63.16667,2.233333,19.80491,19.80491
"4419",NA,60,10,19.89,43,19.29,41.5,20.7,41.56,18.7,42.29,18.79,60.59,1.766667,91.56333,19.89,41.205,21.76,49.065,18.79,44.5,2.833333,749.2667,96.66667,3.333333,63.33333,2.366667,13.6399,13.6399
"4420",NA,100,0,20,45.53,19.29,41.56,20.7,41.5,18.7,42.23,18.785,60.535,2.1,91.83,19.89,41.24,21.735,49.025,18.79,44.43333,3,749.3,96.5,3.5,63.5,2.5,10.13942,10.13942
"4421",NA,70,0,20,44.05667,19.29,41.16333,20.66667,41.29667,18.7,42.2,18.73,60.5,2.596667,92.12333,19.89,41.26889,21.7,49.07,18.79,44.29,3.166667,749.3333,96.33333,3.666667,63.66667,2.633333,10.47494,10.47494
"4422",NA,70,0,19.89,43.56,19.29,41.16333,20.6,41.1725,18.7,42.2,18.7,60.42667,2.99,92.33,19.89,41.07722,21.7,49.005,18.79,44.23,3.333333,749.3667,96.16667,3.833333,63.83333,2.766667,5.844647,5.844647
"4423",NA,80,10,19.96333,43.43333,19.29,41.29,20.6,41.12667,18.7,42.26667,18.7,60.33278,3.36,92.53,19.89,40.83833,21.7,49.025,18.79,44.16333,3.5,749.4,96,4,64,2.9,13.59994,13.59994
"4424",NA,70,0,19.89,43.23,19.23,41.29,20.6,41.2,18.7,42.6,18.72,60.185,3.633333,92.65667,19.86778,40.59222,21.7,48.97278,18.79,44.0675,3.583333,749.4167,95.66667,4,64,2.933333,4.446301,4.446301
"4425",NA,60,0,19.89,43.23,19.23,41.32667,20.6,41.12667,18.7,42.26,18.7,59.62556,3.996667,92.83333,19.86222,40.52111,21.7,48.65444,18.79,43.86,3.666667,749.4333,95.33333,4,64,2.966667,26.7314,26.7314
"4426",NA,50,0,19.89,43,19.29,41.3725,20.56667,41.06,18.7,42.12667,18.7,59.10833,4.33,92.9,19.82333,40.32278,21.62222,48.27,18.79,43.63333,3.75,749.45,95,4,64,3,13.51046,13.51046
"4427",NA,50,0,19.89,42.93333,19.23,41.23,20.5,40.93333,18.7,41.93,18.7,58.67722,4.693333,93.06333,19.87333,40.22389,21.68889,48.16944,18.79,43.43333,3.833333,749.4667,94.66667,4,64,3.033333,20.36886,20.36886
"4428",NA,300,0,19.89,42.86333,19.29,41.16333,20.5,41,18.7,41.73,18.7,58.27111,4.966667,93.19,19.89,40.07722,21.7,48.00944,18.79,43.2,3.916667,749.4833,94.33333,4,64,3.066667,34.13323,34.13323
"4429",NA,440,0,19.89,42.79,19.29,41.03,20.42667,40.86,18.7,41.66333,18.7,57.92944,5.396667,93.33333,19.89,39.93889,21.7,47.79056,18.79,43.12667,4,749.5,94,4,64,3.1,44.83102,44.83102
"4430",NA,190,10,19.89,42.79,19.29,41.09,20.5,41.09,18.7,41.59,18.7,57.66722,5.87,93.5225,19.89,39.845,21.7,47.42556,18.79,42.96667,4.266667,749.4833,93,4,56.66667,3.216667,15.13007,15.13007
"4431",NA,100,0,19.89,43.15667,19.23,41.09,20.5,41.16333,18.7,41.645,18.7,57.42944,6.09,93.69,19.95722,39.735,21.715,47.21444,18.79,42.82667,4.533333,749.4667,92,4,49.33333,3.333333,2.946625,2.946625
"4432",NA,90,0,19.89,43.36333,19.29,41.23,20.5,41.29,18.7,41.82667,18.67778,57.14278,6.19,93.69,19.96333,39.59556,21.78556,47.27167,18.79,42.79,4.8,749.45,91,4,42,3.45,37.95296,37.95296
"4433",NA,100,0,19.89,43.26,19.29,41.29,20.5,41.36333,18.7,41.9,18.7,56.96,6.19,93.69,19.92667,39.5,21.83444,47.64222,18.73,42.73,5.066667,749.4333,90,4,34.66667,3.566667,3.382845,3.382845
"4434",NA,100,0,19.89,43.2,19.29,41.29,20.5,41.43333,18.7,42.03,18.67222,56.72222,6.496667,93.86667,19.98778,39.47222,21.95722,47.46278,18.7,42.59,5.333333,749.4167,89,4,27.33333,3.683333,30.59013,30.59013
"4435",NA,90,10,19.89,43.06,19.29,41.23,20.5,41.5,18.7,42.03,18.64444,56.55,6.623333,93.93333,20,39.39389,22.05,47.03944,18.7,42.53,5.6,749.4,88,4,20,3.8,6.814561,6.814561
"4436",NA,100,0,19.89,42.93333,19.26,41.16333,20.42667,41.43333,18.7,42,18.61111,56.33889,6.5,93.9,20,39.27722,22.13889,46.62833,18.7,42.36333,5.5,749.3667,88.16667,4.166667,20.83333,3.716667,11.98702,11.98702
"4437",NA,110,0,19.89,42.76,19.26,41.16333,20.42667,41.43333,18.7,42,18.6,56.155,6.56,93.9,20,39.19389,22.225,46.22667,18.7,42.29,5.4,749.3333,88.33333,4.333333,21.66667,3.633333,24.41949,24.41949
"4438",NA,160,0,19.96333,44.56667,19.29,41.12667,20.39,41.4,18.7,42,18.62222,55.99833,6.8,94,20,39.13278,22.31778,45.91444,18.7,42.16333,5.3,749.3,88.5,4.5,22.5,3.55,26.97928,26.97928
"4439",NA,160,0,20.2,43.92333,19.29,41.33333,20.39,41.32667,18.7,42.33333,18.6,55.845,6.8,94,20,39.18167,22.37889,45.52944,18.7,42.09,5.2,749.2667,88.66667,4.666667,23.33333,3.466667,49.25678,49.25678
"4440",NA,110,0,20.2,43.66333,19.29,41.5,20.46333,41.43,18.79,42.7,18.6,55.69667,7.16,94.22667,20,38.98667,22.43278,45.35222,18.7,42,5.1,749.2333,88.83333,4.833333,24.16667,3.383333,30.14944,30.14944
"4441",NA,90,0,20.2,44.05667,19.29,41.56,20.4725,41.3725,18.79,42.7,18.6,55.545,7.433333,94.3,20,38.71167,22.51111,45.21,18.7,41.93333,5,749.2,89,5,25,3.3,45.73117,45.73117
"4442",NA,80,0,20.26,44.19667,19.29,41.73,20.5,41.46667,18.76,42.73,18.6,55.39833,7.833333,94.4,20,38.42944,22.59444,45.18778,18.7,41.9,5.016667,749.15,88.16667,5,27.5,3.183333,11.80718,11.80718
"4443",NA,60,0,20.39,43.92333,19.29,41.86333,20.5,41.43333,18.76,42.79,18.6,55.265,7.9,94.46667,19.95722,38.12722,22.6,45.18778,18.7,41.8725,5.033333,749.1,87.33333,5,30,3.066667,17.6287,17.6287
"4444",NA,70,30,20.39,43.53,19.39,41.93333,20.42667,41.43333,18.82333,42.8,18.6,55.12778,7.456667,94.29667,19.89,37.83111,22.58333,45.19389,18.7,41.79,5.05,749.05,86.5,5,32.5,2.95,48.15499,48.15499
"4445",NA,80,20,20.5,43.29,19.39,42.05,20.39,41.4,19.15667,43.33333,18.6,55.00222,6.996667,94.03,19.86222,37.56389,22.52222,45.10222,18.7,41.66333,5.066667,749,85.66667,5,35,2.833333,10.90325,10.90325
"4446",NA,120,20,20.5,43.29,19.39,42.2,20.39,41.4,20.09333,43.33333,18.6,54.82778,6.69,93.96667,19.80111,37.31333,22.56111,45.00944,18.7,41.53,5.083333,748.95,84.83333,5,37.5,2.716667,43.63834,43.63834
"4447",NA,120,30,20.6,43.29,19.39,42.29,20.39,41.5,20.83333,42.79333,18.6,54.67944,6.83,94.02667,19.79,37.38722,22.6,44.93333,18.7,41.5,5.1,748.9,84,5,40,2.6,44.84502,44.84502
"4448",NA,120,20,20.66667,43.23,19.39,42.29,20.46333,41.56,21,42.43333,18.6,54.49222,7.045,94.14,19.80111,37.54611,22.6,44.94444,18.7,41.43333,5.2,748.8667,84.5,4.833333,40,2.766667,19.5444,19.5444
"4449",NA,110,10,20.7,42.93,19.46333,42.5,20.42667,41.56667,20.92667,42.56,18.6,54.30167,7.26,94.22667,19.88444,37.645,22.6,44.87556,18.7,41.26,5.3,748.8333,85,4.666667,40,2.933333,31.04819,31.04819
"4450",NA,100,10,20.7675,42.7675,19.46333,42.63333,20.5,41.62667,20.745,42.29,18.6,54.09333,7.333333,94.3,19.86222,37.64444,22.63889,44.91611,18.7,41.26,5.4,748.8,85.5,4.5,40,3.1,33.71395,33.71395
"4451",NA,90,10,20.79,42.9,19.86,42.52667,20.46333,41.66333,20.56667,42.46333,18.6,53.95,7.463333,94.33333,19.79,37.41556,22.67778,44.67389,18.63333,41.2,5.5,748.7667,86,4.333333,40,3.266667,16.88951,16.88951
"4452",NA,100,20,20.89,43.03,20.06667,42.4,20.39,41.59,20.5,42.72333,18.6,53.80333,7.59,94.33333,19.79,37.155,22.63889,43.81111,18.7,41.2,5.6,748.7333,86.5,4.166667,40,3.433333,46.6061,46.6061
"4453",NA,200,10,20.96333,42.96333,20.23,42.2,20.39,41.59,20.46333,42.72333,18.6,53.69944,7.59,94.36667,19.79,36.99833,22.6,43.48222,18.7,41.16333,5.7,748.7,87,4,40,3.6,24.24931,24.24931
"4454",NA,210,20,21.03333,42.79,20.35667,42.06667,20.46333,41.66333,20.32333,42.59,18.66611,52.83,7.59,94.3,19.78,36.86944,22.61667,43.345,18.63333,41.03,5.65,748.7,86.66667,3.666667,40,3.516667,24.3397,24.3397
"4455",NA,110,10,21.1,42.79,20.5,41.86333,20.5,41.7,20.29,42.56,18.80778,51.37833,7.4,94.12333,19.755,36.735,22.725,43.27722,18.7,41.62333,5.6,748.7,86.33333,3.333333,40,3.433333,44.12225,44.12225
"4456",NA,120,20,21.1,42.66333,20.5,41.73,20.5,41.76,20.29,42.43333,18.95722,50.51667,7.26,93.99667,19.71,36.7,22.79,43.21389,18.7,42.69667,5.55,748.7,86,3,40,3.35,24.06372,24.06372
"4457",NA,110,10,21.1,42.59,20.6,41.5,20.5,41.73,20.2,42.29,19.03333,49.87389,6.866667,93.69,19.68333,36.68167,22.84,43.20667,18.7,43.09,5.5,748.7,85.66667,2.666667,40,3.266667,22.89635,22.89635
"4458",NA,110,10,21.2,42.46667,20.66667,41.5,20.5,41.79,20.2,42.29,19.09444,49.42667,6.8,93.76333,19.6,36.59,22.90222,43.255,18.7,43.09,5.45,748.7,85.33333,2.333333,40,3.183333,1.38848,1.38848
"4459",NA,100,20,21.2,42.4,20.7,41.4,20.5,41.79,20.1,42.29,19.12778,49.02944,6.8,93.83333,19.6,36.60833,22.93278,43.245,18.7,43.06,5.4,748.7,85,2,40,3.1,29.01071,29.01071
"4460",NA,120,10,21.2,42.29,20.76,41.26667,20.5,41.73,20.1,42.36333,19.2,48.75333,6.933333,93.96667,19.6,36.67556,23,43.275,18.7,42.93333,5.35,748.6833,86.16667,1.833333,44.16667,3.233333,24.73817,24.73817
"4461",NA,110,20,21.26,42.29,20.79,41.2,20.5,41.79,20,42.43333,19.245,48.68167,6.866667,93.93333,19.6,36.7,23.05,43.245,18.7,42.76,5.3,748.6667,87.33333,1.666667,48.33333,3.366667,39.12124,39.12124
"4462",NA,110,0,21.29,42.4,20.85667,41.26,20.6,41.79,20,42.56,19.29556,48.54167,6.726667,93.86667,19.6,36.89444,23.1,43.29,18.7,42.6725,5.25,748.65,88.5,1.5,52.5,3.5,26.18512,26.18512
"4463",NA,110,0,21.35667,42.4,20.96,41.2,20.53333,41.79,19.89,42.76667,19.37889,48.39278,6.8,93.9,19.60556,37.47222,23.15,43.265,18.7,42.53,5.2,748.6333,89.66667,1.333333,56.66667,3.633333,14.69301,14.69301
"4464",NA,100,0,21.53333,42.4,21.125,40.72,20.56667,41.86333,19.89,43.1,19.46278,48.03444,6.726667,93.9,19.61667,37.36167,23.2,43.2,18.7,42.4,5.15,748.6167,90.83333,1.166667,60.83333,3.766667,6.252906,6.252906
"4465",NA,130,0,21.6,42.06667,21.26,40.5,20.56667,41.79,19.89,43.13333,19.58889,47.48667,6.45,93.64,19.6,37.215,23.2,43.2,18.7,42.32667,5.1,748.6,92,1,65,3.9,1.067757,1.067757
"4466",NA,120,10,21.73,41.96667,21.42667,40.4,20.56667,41.79,19.89,42.93333,19.68333,47.21667,6.06,93.2,19.55,37.135,23.255,43.16944,18.7,42.29,4.833333,748.6,92.5,1.166667,60.83333,3.716667,25.08938,25.08938
"4467",NA,110,0,21.79,41.9,21.56667,40.4,20.56667,41.86333,19.79,42.72333,19.715,47.01722,5.6,92.66,19.5,36.93778,23.29,43.05722,18.63333,42.15667,4.566667,748.6,93,1.333333,56.66667,3.533333,24.56774,24.56774
"4468",NA,100,0,21.79,41.76,21.6,40.26,20.6,41.93333,19.79,42.46333,19.78,46.78722,5.23,92.56,19.5,36.80222,23.29556,42.91056,18.66667,42.06,4.3,748.6,93.5,1.5,52.5,3.35,9.422229,9.422229
"4469",NA,100,0,21.85667,41.76,21.675,40.2675,20.66667,42.13333,19.7,42.45,19.79,46.55722,5.09,92.56,19.5,36.735,23.33444,42.885,18.6,41.93333,4.033333,748.6,94,1.666667,48.33333,3.166667,44.45998,44.45998
"4470",NA,380,0,21.89,41.645,21.7,40.06,20.79,42.2,19.7,42.62667,19.81778,46.40444,5.06,92.56,19.5,36.645,23.37889,43.07833,18.6,41.86333,3.766667,748.6,94.5,1.833333,44.16667,2.983333,37.44522,37.44522
"4471",NA,350,0,21.92667,41.53,21.76,39.93333,20.85667,42.2,19.7,42.7,19.87889,46.33278,4.866667,92.36667,19.5,36.575,23.32889,43.36278,18.6,41.79,3.5,748.6,95,2,40,2.8,21.55289,21.55289
"4472",NA,290,30,22,41.66333,21.79,39.9,20.92667,42.2,19.7,42.82667,19.89611,46.285,4.656667,92.3,19.47556,36.645,23.35111,43.72611,18.6,41.7,3.583333,748.6167,95,2.166667,40,2.883333,25.09764,25.09764
"4473",NA,390,20,22,41.7,21.79,39.9,21,42.2,19.76,43.3,20.01556,46.05167,4.53,92.3,19.50556,36.88722,23.36778,44.14889,18.6,41.7,3.666667,748.6333,95,2.333333,40,2.966667,37.33295,37.33295
"4474",NA,690,10,22.06667,41.7,21.79,39.9,21.1,42.23,19.82333,43.89,20.18833,45.60167,4.5,92.4,19.6,37.01167,23.39,44.70833,18.6,41.66333,3.75,748.65,95,2.5,40,3.05,21.40766,21.40766
"4475",NA,270,0,22.23,42.2,21.85667,39.9,21.16667,42.29,19.89,44.03,20.30778,45.65278,4.56,92.46667,19.67222,37.10222,23.39,45.30611,18.6,41.59,3.833333,748.6667,95,2.666667,40,3.133333,14.59508,14.59508
"4476",NA,750,30,22.43,43,21.92667,40.13333,21.23,42.59667,19.89,43.73,20.46278,46.19833,4.5,92.59,19.745,37.37611,23.41444,45.74278,18.6,41.56,3.916667,748.6833,95,2.833333,40,3.216667,32.4733,32.4733
"4477",NA,130,10,22.66333,47.62667,22,40.4,21.35667,43.12333,19.89,44.79,20.58889,46.79722,4.433333,92.46333,19.96278,39.54889,23.34,45.30444,18.6,41.5,4,748.7,95,3,40,3.3,8.972777,8.972777
